File Name:	C:\TAData\2018-11-22 09-12.tad
43.31	-0.03
42.99	-0.03
42.67	-0.03
42.36	-0.03
42.05	-0.03
41.73	-0.02
41.41	-0.02
41.10	-0.02
40.78	-0.02
40.47	-0.02
40.15	-0.01
39.84	-0.01
39.52	-0.01
39.21	-0.01
38.90	-0.01
38.58	-0.01
38.26	-0.00
37.95	-0.00
37.63	0.00
37.32	0.00
37.00	0.01
36.68	0.01
36.38	0.01
36.05	0.01
35.73	0.01
35.41	0.02
35.09	0.02
34.78	0.02
34.46	0.02
34.15	0.02
33.84	0.02
33.52	0.03
33.20	0.03
32.89	0.03
32.57	0.03
32.26	0.03
31.94	0.04
31.63	0.04
31.31	0.04
31.00	0.04
30.68	0.04
30.37	0.05
30.07	0.05
29.74	0.05
29.42	0.05
29.11	0.05
28.80	0.06
28.48	0.06
28.17	0.06
27.86	0.06
27.54	0.06
27.23	0.06
26.91	0.06
26.60	0.07
26.28	0.07
25.96	0.07
25.65	0.07
25.33	0.07
25.02	0.08
24.71	0.08
24.40	0.08
24.08	0.08
23.77	0.08
23.45	0.09
23.15	0.09
22.83	0.09
22.52	0.09
22.21	0.09
21.90	0.09
21.59	0.10
21.28	0.10
20.97	0.10
20.66	0.10
20.35	0.10
20.04	0.10
19.74	0.10
19.44	0.11
19.13	0.11
18.83	0.11
18.53	0.11
18.23	0.11
17.94	0.11
17.65	0.10
17.35	0.10
17.07	0.10
16.78	0.
